2000_0.1,935.csv,8,8,8,8,6,8,8,8,5,5
2000_0.19,576.csv,8,8,8,8,8,8,8,8,7,7
2000_0.19,757.csv,8,8,8,8,8,8,8,8,7,7
2000_0.19,909.csv,8,8,8,8,8,8,8,8,7,7
2000_0.2,0.csv,8,8,8,8,8,8,8,8,8,7
2000_0.2,133.csv,8,8,8,8,8,8,8,8,7,7
2000_0.2,853.csv,8,8,8,8,8,8,8,8,7,7
2100_0.03,424.csv,7,7,7,5,3,3,7,7,7,3
2100_0.04,881.csv,7,7,7,5,4,3,7,7,7,3
2100_0.08,48.csv,7,7,7,6,4,7,7,4,7,4
2100_0.09,740.csv,7,7,7,7,4,7,7,4,7,4
2100_0.13,753.csv,7,7,7,7,7,7,7,5,5,4
2100_0.15,124.csv,7,7,7,7,7,7,5,7,5,5
2100_0.16,446.csv,7,7,7,7,7,7,5,7,5,5
2100_0.17,689.csv,7,7,7,7,7,7,7,6,5,5
2100_0.18,809.csv,7,7,7,7,7,7,7,6,5,5
2100_0.19,913.csv,7,7,7,7,7,7,7,7,5,6
2100_0.2,618.csv,7,7,7,7,7,7,7,7,6,6
2200_0.02,884.csv,8,8,7,5,4,3,8,8,8,4
2200_0.03,839.csv,8,8,8,5,4,3,8,8,8,4
2200_0.04,625.csv,8,8,8,5,4,4,8,8,8,4
2200_0.04,730.csv,8,8,8,6,4,4,8,8,8,4
2200_0.05,319.csv,8,8,8,5,4,4,8,8,8,4
2200_0.05,335.csv,8,8,8,5,4,4,8,8,8,4
2200_0.05,986.csv,8,8,8,6,4,4,8,8,8,4
2200_0.06,452.csv,8,8,8,6,4,8,4,8,8,4
2200_0.07,31.csv,8,8,8,5,4,8,8,4,8,4
2200_0.07,397.csv,8,8,8,5,4,8,8,4,8,4
2200_0.08,278.csv,8,8,8,7,4,8,8,4,8,4
2200_0.09,224.csv,8,8,8,7,4,8,8,4,8,4
2200_0.09,23.csv,8,8,8,8,4,8,8,4,8,4
2200_0.09,596.csv,8,8,8,8,4,8,8,4,8,4
2200_0.11,536.csv,8,8,8,8,5,8,5,8,5,4
2200_0.11,783.csv,8,8,8,8,5,8,5,8,5,4
2200_0.11,997.csv,8,8,8,8,5,8,5,8,5,4
2200_0.12,386.csv,8,8,8,8,5,8,5,8,5,5
2200_0.12,630.csv,8,8,8,8,5,8,5,8,5,5
2200_0.13,225.csv,8,8,8,8,8,8,5,8,5,5
2200_0.13,504.csv,8,8,8,8,8,8,5,8,5,5
2200_0.13,505.csv,8,8,8,8,8,8,5,8,5,5
2200_0.14,448.csv,8,8,8,8,8,8,5,8,5,5
2200_0.1,446.csv,8,8,8,8,5,4,8,8,5,4
2200_0.14,527.csv,8,8,8,8,8,8,5,8,5,5
2200_0.14,746.csv,8,8,8,8,8,8,5,8,5,5
2200_0.1,512.csv,8,8,8,8,5,4,8,8,5,4
2200_0.15,206.csv,8,8,8,8,8,8,5,8,5,5
2200_0.15,326.csv,8,8,8,8,8,8,5,8,5,5
2200_0.15,789.csv,8,8,8,8,8,8,5,8,5,5
2200_0.16,233.csv,8,8,8,8,8,8,8,6,6,5
2200_0.1,623.csv,8,8,8,8,5,4,8,8,5,4
2200_0.16,436.csv,8,8,8,8,8,8,8,6,6,5
2200_0.16,941.csv,8,8,8,8,8,8,8,6,6,5
2200_0.17,259.csv,8,8,8,8,8,8,8,6,6,5
2200_0.17,376.csv,8,8,8,8,8,8,8,6,6,5
2200_0.17,72.csv,8,8,8,8,8,8,8,6,6,5
2200_0.18,116.csv,8,8,8,8,8,8,8,6,6,6
2200_0.18,434.csv,8,8,8,8,8,8,8,6,6,6
2200_0.18,58.csv,8,8,8,8,8,8,8,6,6,6
2200_0.19,287.csv,8,8,8,8,8,8,8,6,6,6
2200_0.19,295.csv,8,8,8,8,8,8,8,6,6,6
2200_0.19,701.csv,8,8,8,8,8,8,8,7,6,6
2200_0.2,177.csv,8,8,8,8,8,8,8,7,6,6
2200_0.2,203.csv,8,8,8,8,8,8,8,7,6,6
2200_0.2,324.csv,8,8,8,8,8,8,8,7,6,6
800_0.01,931.csv,3,3,3,3,3,3,3,3,3,3
900_0.01,13.csv,6,6,6,6,6,6,6,6,6,6
900_0.01,186.csv,6,6,6,6,6,6,6,6,6,6
900_0.01,474.csv,6,6,6,6,6,6,6,6,6,6
900_0.02,127.csv,6,6,6,6,6,6,6,6,6,6
900_0.02,751.csv,6,6,6,6,6,6,6,6,6,6
900_0.02,849.csv,6,6,6,6,6,6,6,6,6,6
900_0.03,315.csv,6,6,6,6,6,6,6,6,6,6
900_0.03,483.csv,6,6,6,6,6,6,6,6,6,6
900_0.03,879.csv,6,6,6,6,6,6,6,6,6,6
